StartDate,EndDate,IPAddress,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,id,t1g1Comp,stag,timer1_Page Submit,timer1_Click Count,t1Dnorm1,t1Snorm1,t1g2Comp2,transferredpgg,timer2 _Page Submit,timer2 _Click Count,t1DNorm2_3,t1SNorm2_1,t1g3Comp,sentdictator,timer3 _Page Submit,timer3 _Click Count,t1DNorm3_1,t1SNorm3_1,trust comp 1 ,trust comp 2 ,action4rolea ,action4roleb ,timer4 _Page Submit,timer4 _Click Count,dnormtrustrolea ,dnormtrustroleb,trustsn ,Lotteries,heart,falkpatience _1,waterpipebechtel ,politics_1,about,kinship,combat,UCLA8scale _1,UCLA8scale _2,UCLA8scale _3,UCLA8scale _4,UCLA8scale _5,UCLA8scale _6,UCLA8scale _7,UCLA8scale _8,bigfiveshort _1,bigfiveshort _2,bigfiveshort _3,bigfiveshort _4,bigfiveshort _5,bigfiveshort _6,bigfiveshort _7,bigfiveshort _8,bigfiveshort _9,bigfiveshort _10,locus of control _1,locus of control _2,locus of control _3,locus of control _4,locus of control _5,locus of control _6,locus of control _7,locus of control _8,locus of control _9,locus of control _10,locus of control _11,locus of control _12,locus of control _13,locus of control _14,locus of control _15,locus of control _16,locus of control _17,locus of control _18,locus of control _19,locus of control _20,idx,Reviewed at,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,service,vet,session,Submission id
6/22/24 17:05,6/22/24 17:28,71.63.64.147,1385,6/22/24 17:28,R_7CFe5xwVM66YecN,36.6883,-79.8685,EN,5bc3fb6d21f69f00011d9ad2,50 tokens,Blue,3.459,1,Blue,none,100 Tokens,50,7.417,1,50,50,80 tokens,25,14.795,1,50,50,5 tokens,15 tokens,Pass,Pass,12.041,2,Pass,Pass,neither,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,5,"grenn
",50,I think it is trying to find out if a decision is more moral than another decision. Or if a person is more moral than another.,Kinship means the relationship between the same family members. It can be through blood or marriage. Some family members may not know each other but they are kin because of blood relations.,Yes,sometimes,sometimes,often,sometimes,sometimes,often,never,rarely,disagree,agree,strongly agree,agree,strongly agree,agree,disagree,disagree,disagree,disagree,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5bc3fb6d21f69f00011d9ad2,2024-06-23T01:39:09.750000Z,C1BEKK3F,2661,46,Male,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v5,66774aa1ee94b67d8874aefb
6/23/24 1:31,6/23/24 1:49,147.235.200.9,1131,6/23/24 1:49,R_4nPiXhjAUUv9EyY,32.0803,34.7805,EN,5bd4944a72eb1f0001efb198,50 tokens,Blue,2.658,1,Blue,Blue,100 Tokens,75,4.244,1,0,20,80 tokens,45,11.741,2,30,50,0 tokens,15 tokens,Pass,Pass,10.461,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,10,"grenn
",11,"These interactions remind me spliting an assigment at school, Dividing work can cause someone not to get work done but keep high score without any struggle, and if both allocates time it can be benefitial to both parties.","kinship is to fell close to other people of the same trait, like a woman at a certain job feeling close to other women at the same place, or the people of a nation feeling some kinship to one another.",Yes,rarely,never,rarely,sometimes,sometimes,sometimes,never,sometimes,agree,neither agree or disagree,neither agree or disagree,disagree,disagree,disagree,neither agree or disagree,disagree,agree,disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,5bd4944a72eb1f0001efb198,2024-06-23T14:01:59.670000Z,C1BEKK3F,709,28,Male,Other,Israel,Israel,Israel,Russian,Yes,Unemployed (and job seeking),I'm a services veteran from another country,yes,v3,6677c124450edecb349fff5c
6/24/24 10:06,6/24/24 10:18,162.142.63.109,697,6/24/24 10:18,R_5SvNLVSffNmsWMA,40.4236,-105.0935,EN,5bef41fa54277d000114d6ad,50 tokens,Yellow,5.784,2,Yellow,Yellow,125 Tokens,90,5.332,1,50,100,80 tokens,50,4.373,1,50,50,5 tokens,15 tokens,Pass,Pass,6.32,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,6.96,"grenn
",75,"I think the study was trying to capture on whether or not people are willing to participate with/trust other players in order to receive a higher payout. The study was showcasing trust, greed, fairness, etc. ","Kinship to me is usually a blood relationship between two people that have familial ties to one another. However, I also believe that kinship can include non-blood related people, such as close friends who have the same characteristics as you. ",Yes,often,rarely,rarely,never,sometimes,often,never,often,disagree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5bef41fa54277d000114d6ad,2024-06-24T16:26:53.824000Z,C1BEKK3F,6124,28,Male,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v5,66798b2d9b77d65ed8109d2b
6/22/24 10:47,6/22/24 11:00,82.41.198.247,803,6/22/24 11:00,R_8pRKqcHiqcgkitq,55.7626,-4.1831,EN,5bf2f728bd9f150001f6cc42,50 tokens,Blue,3.201,1,Yellow,none,125 Tokens,50,8.152,1,50,50,80 tokens,55,3.366,36,0,50,5 tokens,15 tokens,Hold,Hold,9.756,2,Hold,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,7.48,"orange
",50,They remind me of spending and saving.  It makes you decide if you would rather save money in order to make more money in the future.  Some people just spend and ignore saving.,"To me kinship means family relations.  For instance i have a mother, father and a sister and they are all part of my kinship.  I have lots of friends but they are not part of my kinship.",Yes,rarely,sometimes,rarely,sometimes,rarely,sometimes,sometimes,rarely,strongly agree,disagree,agree,disagree,disagree,disagree,agree,agree,strongly agree,strongly agree,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5bf2f728bd9f150001f6cc42,2024-06-22T16:59:01.258000Z,C1BEKK3F,3288,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,I'm a UK services veteran,yes,v2,6676f1f184130b3bebec6c08
6/23/24 11:14,6/23/24 11:25,176.0.150.209,647,6/23/24 11:25,R_8EuvcGVwb66Aagt,52.4923,13.3589,DE,5c258d9a3217420001e6bdf4,50 tokens,Blue,2.978,1,Blue,Blue,125 Tokens,90,8.227,2,11,55,80 tokens,50,6.841,4,1,50,5 tokens,15 tokens,Hold,Pass,7.001,3,Hold,Pass,neither,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,2.55,"orange
",32,"Im Leben gilt es manchmal Kompromisse zu finden, daran erinnert mich diese Studie. Erfragt sollte werden, wie sehr Menschen bereit sind ihre eigenen Interessen hinten anzustellen.","Man sollte sich immer daran erinnern, dass jeder auf diesem Planeten nur auf seinen eigenen Vorteil bedacht ist.",Yes,never,often,never,rarely,sometimes,rarely,never,sometimes,strongly agree,neither agree or disagree,disagree,disagree,strongly agree,strongly disagree,neither agree or disagree,strongly agree,agree,neither agree or disagree,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5c258d9a3217420001e6bdf4,2024-06-23T19:52:51.797000Z,C1BEKK3F,776,41,Male,White,Germany,Germany,Germany,German,Yes,Full-Time,I'm a services veteran from another country,yes,v3,667849d7b4e87c31d0d8ac69
6/23/24 6:11,6/23/24 6:29,2.142.106.198,1096,6/23/24 6:29,R_8S2duEWmJfUOvPK,36.7279,-4.2288,ES-ES,5c37079c48ad2900017eb9ac,50 tokens,Blue,4.801,1,Blue,Blue,100 Tokens,45,36.674,1,50,100,80 tokens,40,6.423,1,0,50,5 tokens,15 tokens,Pass,Hold,26.853,5,Pass,Pass,neither,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,8.3,"grenn
",25,Creo que tiene algo que ver con la codicia de la gente. Y con lo que están dispuestos a arriesgar por ganar algo más de dinero.,"La verdad es que no tengo mucha idea de cuál es la mejor manera de jugar, yo sólo he jugado y ya está. Alomejor le diría que intente elegir las respuestas con las que puede ganar más dinero a pesar de tener menos probabilidades. Al fin y al cabo esto es una encuesta, y no va a perder gran cosa si falla.",Yes,sometimes,never,rarely,sometimes,sometimes,sometimes,often,sometimes,agree,disagree,agree,neither agree or disagree,agree,disagree,neither agree or disagree,agree,agree,disagree,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5c37079c48ad2900017eb9ac,2024-06-23T14:02:08.039000Z,C1BEKK3F,104,41,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,I'm a services veteran from another country,yes,v3,667802deb69df532dbc42dc7
6/22/24 11:30,6/22/24 11:42,104.185.102.34,744,6/22/24 11:42,R_3urK09B9in9YpuT,30.5305,-87.2738,EN,5c6071a1e1df700001ca8bf1,50 tokens,Blue,3.782,1,Blue,Blue,100 Tokens,50,5.176,1,50,100,80 tokens,30,23.075,1,20,50,0 tokens,15 tokens,Hold,Hold,7.664,2,Hold,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,1.57,"grenn
",100,I tried to be fair like I would be in my daily life for the most part. I think they were trying to see if people are more likely to be fair or not.,Kinship means sharing a relationship. It could also mean to have things in common with other people or a common goal that help you grow closer together.,Yes,rarely,sometimes,rarely,often,rarely,sometimes,never,never,agree,agree,agree,agree,agree,neither agree or disagree,disagree,disagree,disagree,disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5c6071a1e1df700001ca8bf1,2024-06-22T16:59:19.054000Z,C1BEKK3F,3209,43,Female,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v4,6676fc04c9c68737ae732d4a
6/22/24 13:34,6/22/24 13:46,149.106.135.175,770,6/22/24 13:46,R_4Fsmdxt34YwX5Zg,32.0803,34.7805,EN,5c9e65dd190c440019adb0a2,50 tokens,Blue,3.533,1,Yellow,Blue,50 Tokens,50,4.663,1,50,50,80 tokens,50,6.137,1,50,50,0 tokens,15 tokens,Pass,Pass,3.118,3,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"orange
",80,"I think this study trying to see how much trust and willingness of giving from themselfs for the  benefit of the other, even if they dont know each other also the study trying to learn how much trust we putting in others and how greedy we are as human beings.",From the word Kin is to reffer someone as someone the same as you which you would like kinship means a kin releationship which both partied benefit from each other and kind to each other,Yes,rarely,rarely,rarely,rarely,sometimes,often,sometimes,sometimes,agree,agree,neither agree or disagree,agree,agree,disagree,agree,agree,neither agree or disagree,agree,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5c9e65dd190c440019adb0a2,2024-06-22T20:35:06.073000Z,C1BEKK3F,176,26,Male,White,Ukraine,Israel,Israel,Russian,No,Full-Time,I'm a services veteran from another country,yes,v2,66771915b07394d9f6e9ab91
6/22/24 18:59,6/22/24 19:14,107.77.199.213,877,6/22/24 19:14,R_6C8gqDijaUEUo5X,32.7797,-96.8022,EN,5ca4fd6660297c0017db196e,50 tokens,Blue,4.457,1,Blue,Yellow,125 Tokens,20,11.247,1,50,50,80 tokens,50,3.85,1,0,50,5 tokens,15 tokens,Pass,Pass,6.322,3,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,10,"orange
",58,"Working with or dealing with other people and the greed or trust levels of people in these dealings.   Also, when considering the water plan the study was looking to see how or if a person would trade future struggles for a easier present. ","Kinship implies a level of connection that isn't necessarily a familial bond, but a bond in some way.  I can be familial but you can also find kinship with others outside of blood relatives, like friends for example.   It means a deep connection that runs deeper than just basic friendship I suppose. ",Yes,rarely,never,rarely,sometimes,sometimes,often,rarely,sometimes,disagree,agree,agree,agree,strongly agree,agree,agree,agree,agree,strongly disagree,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5ca4fd6660297c0017db196e,2024-06-23T01:38:49.439000Z,C1BEKK3F,32,42,Male,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v4,6677655ca18dae9b533deded
6/23/24 5:25,6/23/24 5:40,2.27.193.64,942,6/23/24 5:40,R_25uzWiUWMK4wAKN,51.5708,-3.5312,EN,5cd2ee8d66bd5c001747f52e,50 tokens,Blue,3.371,1,Yellow,none,100 Tokens,100,7.877,1,0,50,80 tokens,38,9.702,1,0,50,0 tokens,15 tokens,Pass,Pass,9.287,2,Hold,Pass,neither,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,0,"grenn
",50,"these interactions remind myself of nothing in my life, they are just meaningless calculations which are the result of someones fevered brow, , they in today's world are totally useless.","kinship is another member of the human race providing all round back-up no matter whjat, this can also apply nto some animals if the person lives alone like i did and requires company.",Yes,rarely,rarely,often,sometimes,sometimes,often,never,sometimes,disagree,neither agree or disagree,strongly agree,agree,strongly agree,agree,agree,strongly disagree,disagree,strongly agree,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5cd2ee8d66bd5c001747f52e,2024-06-23T14:02:07.152000Z,C1BEKK3F,2483,76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",I'm a UK services veteran,yes,v3,6677f7f86b74940debedef7a
6/23/24 9:50,6/23/24 10:13,94.194.103.32,1354,6/23/24 10:13,R_8RUO7uekBslkwNb,50.8161,-1.2341,EN,5cd47eac121337001afb9e96,50 tokens,Blue,5.897,1,Yellow,Blue,100 Tokens,60,8.666,4,50,69,80 tokens,50,2.711,3,10,51,5 tokens,15 tokens,Hold,Pass,21.327,2,Hold,Pass,neither,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7.32,"grenn
",50,These interactions reminded me of daily decision making in my every day life. The study is trying to capture how people make decision. ,Kinship means to me the relationships or bonds you formed with various people. It is also the blood ties you have such as family.,Yes,rarely,rarely,rarely,rarely,sometimes,often,rarely,rarely,agree,agree,strongly agree,strongly agree,strongly agree,disagree,disagree,disagree,disagree,disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5cd47eac121337001afb9e96,2024-06-23T19:52:51.036000Z,C1BEKK3F,1454,37,Male,Black,Saint Vincent and the Grenadines,United Kingdom,Saint Vincent and the Grenadines,English,No,Unemployed (and job seeking),I'm a UK services veteran,yes,v3,6678364be863ea27e730d290
6/22/24 11:15,6/22/24 11:26,86.22.191.183,653,6/22/24 11:26,R_8HhSZjM481GQkPS,53.9951,-1.1626,EN,5d2b11ac3a260c001af2d338,50 tokens,Blue,4.025,1,Yellow,none,50 Tokens,50,5.349,1,50,0,80 tokens,30,10.006,1,25,0,5 tokens,15 tokens,Hold,Pass,10.746,2,Hold,Pass,neither,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,8.73,"orange
",35,The interactions remind me of giving to charity or buying a round of drinks. I think the study is trying to captures peoples reasoning.,"Kinship means family to me, whether they are close family or distant relatives, they are my kin. It can also refer to very close friendships.",Yes,never,never,sometimes,never,sometimes,often,never,never,disagree,agree,strongly agree,strongly agree,agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5d2b11ac3a260c001af2d338,2024-06-22T16:59:02.793000Z,C1IC3SMV,1604,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",I'm a UK services veteran,yes,v2,6676f88b58d74557e40ef213
6/22/24 8:23,6/22/24 9:07,67.58.235.219,2598,6/22/24 9:07,R_7sACvXdYNp07nx2,38.768,-121.3349,EN,5d3b0233020a510019529b35,50 tokens,Blue,2.969,1,Yellow,Yellow,125 Tokens,48,49.77,8,10,37,80 tokens,40,15.854,7,46,25,5 tokens,15 tokens,Hold,Pass,186.344,7,Hold,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,4.44,"orange
",76,"These inter actions remind me of strategic decision making scenarios where individuals must weigh immediate gains against potential future outcomes, much like negotiating in business or making choices in social dilemmas the study likely aims to understand how people  balance ","To me, ""kinship"" signifies a deep bond of familial or close relationships, where shared ancestry, mutual support, and emotional connection form the basis of a strong and enduring connection between individuals or groups. It embodies a sense of belonging, loyalty, and solidarity that transcends mere biological ties.",Yes,sometimes,rarely,sometimes,often,sometimes,rarely,sometimes,sometimes,neither agree or disagree,agree,disagree,neither agree or disagree,neither agree or disagree,neither agree or disagree,agree,disagree,disagree,neither agree or disagree,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5d3b0233020a510019529b35,2024-06-22T14:08:13.649000Z,C1BEKK3F,3,26,Male,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v3,6676d0577ad2fea8acb6d8b3
6/23/24 0:14,6/23/24 0:29,37.60.95.76,864,6/23/24 0:29,R_8fhgy6acvFpMRoZ,55.891,-4.2881,EN,5d52e15363bdb100010883f1,50 tokens,Blue,3.661,1,Yellow,Yellow,125 Tokens,50,6.42,2,50,50,80 tokens,50,2.393,3,0,50,5 tokens,15 tokens,Pass,Pass,18.672,2,Pass,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,7.6,"grenn
",37,These are decisions necessar for a functioning society to run smoothly and with minimum conflict by encouraging a fair and equitable divison of  resources.,Kinship is the recognition that we all have a responsibility to work towards a harmonious partnership by rcognising that we are better off sharing and working together rather than alwas in competition,Yes,sometimes,never,often,often,rarely,sometimes,never,sometimes,strongly disagree,agree,neither agree or disagree,neither agree or disagree,agree,agree,agree,agree,disagree,neither agree or disagree,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5d52e15363bdb100010883f1,2024-06-23T14:01:58.454000Z,C1BEKK3F,2627,79,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",I'm a UK services veteran,yes,v3,6677af422caf0635b45176ff
6/22/24 18:11,6/22/24 18:25,199.89.63.185,839,6/22/24 18:25,R_5XvxHFHxtRgzvkR,44.7019,-88.457,EN,5db5d6be44d10b000bd05286,50 tokens,Yellow,6.164,1,Yellow,Yellow,125 Tokens,100,12.665,1,50,100,80 tokens,40,14.661,1,31,50,5 tokens,15 tokens,Pass,Pass,12.555,3,Pass,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,7.76,"orange
",54,reminds me of discussions on taxes and socialism.  are people willing to work together so we all benefit equally or keep more for themselves,kinship is recognizing other members of society as being part of our communtity/family or as an outsider that we don't care about,Yes,rarely,rarely,rarely,sometimes,sometimes,often,rarely,sometimes,agree,agree,agree,neither agree or disagree,strongly agree,disagree,agree,neither agree or disagree,agree,disagree,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5db5d6be44d10b000bd05286,2024-06-23T01:39:35.664000Z,C1BEKK3F,530,44,Male,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v3,66775a0ee863ea27e730a300
6/23/24 3:45,6/23/24 3:58,92.40.192.202,766,6/23/24 3:58,R_8Y07z9vXIyLRSKd,55.867,-4.2621,EN,5dc354c5f375a926b78b089e ,50 tokens,Blue,2.479,1,Blue,none,0 Tokens,10,14.698,1,0,100,80 tokens,20,10.331,2,20,50,5 tokens,15 tokens,Pass,Hold,11.309,3,Hold,Hold,neither,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"grenn
",28,Being mindful of another person and that your actions affect others not just yourself . Morality and sacrifice,Looking after others and taking responsibility for your actions towards them,Yes,often,often,rarely,often,sometimes,sometimes,never,rarely,agree,strongly agree,agree,agree,strongly agree,disagree,strongly agree,agree,agree,neither agree or disagree,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5dc354c5f375a926b78b089e,2024-06-23T14:02:05.084000Z,C1BEKK3F,560,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,I'm a UK services veteran,yes,v3,6677e0b2450edecb34a00446
6/22/24 11:08,6/22/24 11:21,206.126.221.4,811,6/22/24 11:21,R_1oijFbAanrX7Hxc,44.7019,-88.457,EN,5dd3535f41afe835d31b6610,50 tokens,Blue,2.363,1,Blue,Blue,125 Tokens,100,5.878,1,75,100,80 tokens,50,4.593,1,50,50,5 tokens,15 tokens,Pass,Pass,7.836,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,9.01,"orange
",65,"The thing I thought about was the saying that ""rising tides lift all boats."" I thought of employer and employee interactions when the employer withholds benefits from employees due to greed, when higher performing employees would benefit both sides.","Kinship means identifying with the other person in a meaningful way. It could be because of family ties, shared experiences, or shared values. Kinship is the closeness you feel to those that share those traits with you.",Yes,never,sometimes,never,never,rarely,sometimes,never,often,agree,agree,agree,agree,strongly agree,strongly disagree,neither agree or disagree,agree,agree,neither agree or disagree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,5dd3535f41afe835d31b6610,2024-06-22T16:59:18.027000Z,C1BEKK3F,2574,48,Male,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v4,6676f6e80ff43a49325119cd
6/22/24 22:08,6/22/24 22:17,143.109.153.242,544,6/22/24 22:17,R_5ST9lRkLgSW1DQ5,34.6224,-98.3913,EN,5e40c6d2aa21c630069197ea,50 tokens,Blue,2.8,1,Yellow,Yellow,50 Tokens,50,7.196,1,50,50,80 tokens,10,32.212,1,0,20,0 tokens,15 tokens,Hold,Hold,3.464,2,Pass,Hold,Keep,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,6.6,"grenn
",50,I think the study was trying to capture the trade off of cooperating with others in a work environment. That they want to see how people interact and how they feel about getting and giving certain rewards. The goal is to find the moral dilemma of what people are willing to do to be selfless or selfish towards others.,Kinship is about people who are close to you. I think it has a meaning that you care about those who are close and that you love them. They are people who have been a part of your life for a long time and want to see you happy and succeed.,Yes,sometimes,sometimes,sometimes,never,sometimes,sometimes,never,rarely,agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,disagree,disagree,disagree,disagree,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5e40c6d2aa21c630069197ea,2024-06-23T14:01:53.395000Z,C1BEKK3F,1660,27,Male,White,United States,United States,United States,English,No,Full-Time,I'm a US services veteran,yes,v5,667791b2b4edec68175b4ea1
6/23/24 7:20,6/23/24 7:33,87.95.37.127,815,6/23/24 7:33,R_8xXofWrjgtCEsct,60.1797,24.9344,EN,5e66adc21cb9a343911cb497,0 tokens,Blue,2.801,1,Blue,Yellow,100 Tokens,75,6.475,2,50,0,80 tokens,50,9.2,3,80,50,0 tokens,15 tokens,Pass,Pass,7.001,3,Hold,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,7.99,"orange
",77,"About the fairness and greed of individuals, especially when some cannot control consequences.",A bond and connection between people of similar stripes and occupation.,Yes,sometimes,rarely,sometimes,often,sometimes,sometimes,sometimes,often,agree,agree,strongly agree,agree,agree,disagree,strongly agree,disagree,neither agree or disagree,neither agree or disagree,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,5e66adc21cb9a343911cb497,2024-06-23T14:02:09.941000Z,C1BEKK3F,321,36,Male,White,United Kingdom,Finland,United Kingdom,English,Yes,Full-Time,I'm a UK services veteran,yes,v3,667812f5add67a4a8e716125
6/23/24 5:33,6/23/24 5:45,64.66.202.179,710,6/23/24 5:45,R_1iV9G7L9lFHBFUp,44.7596,-63.6365,EN,5e686cc00ec2fc11d7fa6dc9,50 tokens,Blue,4.33,1,Blue,Blue,125 Tokens,100,4.354,4,100,100,80 tokens,50,6.922,1,50,50,5 tokens,15 tokens,Pass,Pass,4.26,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,6.39,"grenn
",50,I think you're trying to see if we have the ability to wait for gratification rather than have immediate payoff,"Can mean a family tie, but to me it's more of a feeling you get from a person, you have the same views and find the same things funny or not funny. YOu can find common ground easily with people like this. ",Yes,rarely,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,agree,neither agree or disagree,agree,disagree,agree,agree,neither agree or disagree,disagree,agree,disagree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5e686cc00ec2fc11d7fa6dc9,2024-06-23T14:02:07.347000Z,C1BEKK3F,1208,53,Female,White,Canada,Canada,Canada,English,No,Full-Time,I'm a services veteran from another country,yes,v3,6677fa0dfbaa1f2a37518151
